Number;neighbourhood_group;neighbourhood;latitude;longitude
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40912020816329;2.209039442676395
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40382618870066;2.2143030206649854
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40208434284636;2.2114015010081665
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40409159557882;2.2103610206915354
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.404781375240496;2.2094898432942385
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40341706592996;2.212728866439979
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.403785749841916;2.2114731567058143
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40723262778615;2.2058118858511717
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40437368897207;2.2143074702551577
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.408765736479104;2.2111367991754256
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40549062768894;2.210912120796737
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.409336025378884;2.211235609619014
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.402897200532756;2.2122377827498156
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.407512627322994;2.207618483487009
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.400678442207706;2.2083342899140432
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40593260510661;2.212579007639573
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40860901683658;2.214783227870183
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.406933853906814;2.2096545372500405
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40595776828189;2.2192785489555935
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40399775447864;2.211737015992422
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40823591388785;2.214003909678137
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40245462439059;2.212639297388091
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40873085714706;2.211608953384821
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40135099619045;2.2090463636660016
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40896452920905;2.2099408732406975
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40586294962172;2.2069084063415296
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.399710088201964;2.2096909256188377
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.406083454370915;2.216102387090056
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.407396217248454;2.2072813543097043
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40607867388458;2.2149830621192947
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40284003448631;2.2101722799157644
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.408730157913475;2.2159197901975634
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40407020010348;2.209912993839681
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40626646817841;2.2115191464285058
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.404900818187;2.212363450022021
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40487275450068;2.2123239707991225
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.408252174281984;2.2115481582621825
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40714236190343;2.2113061848869178
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.405966258667945;2.216229559998315
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40610518184029;2.2142709736540165
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.408875808413974;2.2168439326773317
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.403801784287666;2.214002242704281
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40471820579783;2.210843781253729
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40471707493989;2.2123772016055923
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40529849850139;2.2156913200291237
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40379997561193;2.2092176206154566
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.405802417733774;2.20953092459666
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40417274034666;2.2113377849581095
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.4093169490332;2.2097912473319243
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.402792518660206;2.2098727477602207
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.403850065564214;2.214789089158442
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.408672232492975;2.2151847264950124
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40550166602579;2.216475363241628
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.404165625206986;2.2097297197884407
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40589564620552;2.2185164210051433
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.407976504441116;2.205708400823865
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.404422370820896;2.214307959832069
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40586823397109;2.2151921398184222
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40461693184305;2.2147620504319976
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.408121386744654;2.2147451729870626
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40422368912811;2.21090810104583
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40712580051573;2.20640407378831
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40590896258687;2.2071108067294225
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.402135681210204;2.2123526735326924
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.4102105762353;2.2100147785492243
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40424350094349;2.2134242066842704
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40572964636017;2.2074363952839557
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40900303652755;2.211090757088516
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.400654986989515;2.2076143440888365
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.408630733937606;2.212138156759006
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.406276080057346;2.2164667357494072
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40548863666128;2.2098309769871523
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.405269746701094;2.2105138517097833
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.403353735250946;2.209987366542738
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40407808883175;2.2113879120982913
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40422492164715;2.2125513404728654
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40734190815826;2.212647903846652
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.409745275159665;2.2148714709886232
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40430666296352;2.215173611310015
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40308213898133;2.212911590567167
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40540356067838;2.2160222840781367
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.41009201499864;2.2120802751143396
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40591332060885;2.2160111317148337
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40548622139407;2.209865031352726
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.404872988347535;2.216069194853016
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40412443262497;2.2125844942590507
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.41056024515855;2.215823677344053
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.408245047101275;2.2105639663637606
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40462208305523;2.2144099892471814
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40238341066387;2.2120428386749706
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40608007502847;2.2085437265564405
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.405058858476785;2.2162299771893847
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.410520182796255;2.212042057771576
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40794756048623;2.216455848587783
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40708723271037;2.215801860449871
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.406993201881875;2.2143915292340135
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40730180179543;2.2067122092001554
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.406453537139285;2.20596935739656
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40744285612879;2.207380140060513
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40445960614959;2.2155359977510467
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.404132929843584;2.2147958579752536
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.407399575821984;2.2172276393220796
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.404527826762624;2.216327573741272
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40436519600972;2.209926672436825
7;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41.40364494782452;2.2107912584579466
8;Sant Martí;el Besòs i el Maresme;41.418171386169526;2.214773361304593
8;Sant Martí;el Besòs i el Maresme;41.416624246212066;2.2154419897267923
8;Sant Martí;el Besòs i el Maresme;41.410035753111515;2.22732919075033
8;Sant Martí;el Besòs i el Maresme;41.41771837853645;2.2143852982345136
8;Sant Martí;el Besòs i el Maresme;41.416471132862405;2.2163447203838382
8;Sant Martí;el Besòs i el Maresme;41.41639661737686;2.212784105775275
8;Sant Martí;el Besòs i el Maresme;41.41538076689871;2.2146444285320346
8;Sant Martí;el Besòs i el Maresme;41.41578291381188;2.212733405813112
8;Sant Martí;el Besòs i el Maresme;41.41528607968208;2.21745184316827
8;Sant Martí;el Besòs i el Maresme;41.41495252710932;2.215147428455285
8;Sant Martí;el Besòs i el Maresme;41.41431499414094;2.21686335273105
8;Sant Martí;el Besòs i el Maresme;41.41501688729207;2.210807340141841
8;Sant Martí;el Besòs i el Maresme;41.414757150435726;2.214946102901811
8;Sant Martí;el Besòs i el Maresme;41.41413568230212;2.2183144868702502
8;Sant Martí;el Besòs i el Maresme;41.41249343227002;2.212787420620937
8;Sant Martí;el Besòs i el Maresme;41.41465507525801;2.2165347234236106
8;Sant Martí;el Besòs i el Maresme;41.41644793938428;2.210286309735599
8;Sant Martí;el Besòs i el Maresme;41.41332022523492;2.2142931700494626
8;Sant Martí;el Besòs i el Maresme;41.41174845807398;2.217726772198442
8;Sant Martí;el Besòs i el Maresme;41.41435446614812;2.2202429207484444
8;Sant Martí;el Besòs i el Maresme;41.4159339774967;2.2123507788889447
8;Sant Martí;el Besòs i el Maresme;41.415151283145086;2.2136670915187215
8;Sant Martí;el Besòs i el Maresme;41.41525420518777;2.213018989476373
8;Sant Martí;el Besòs i el Maresme;41.41395591034428;2.2160097943542043
8;Sant Martí;el Besòs i el Maresme;41.416529986175;2.211740523498748
8;Sant Martí;el Besòs i el Maresme;41.41847687669811;2.2143362559902893
8;Sant Martí;el Besòs i el Maresme;41.415552672166456;2.2136370265060172
8;Sant Martí;el Besòs i el Maresme;41.41837857457387;2.2132831670494864
8;Sant Martí;el Besòs i el Maresme;41.412542049511785;2.2170381619563764
8;Sant Martí;el Besòs i el Maresme;41.41272903686414;2.21783847964346
8;Sant Martí;el Besòs i el Maresme;41.41415574812892;2.2142633738907818
8;Sant Martí;el Besòs i el Maresme;41.41355589540851;2.2173475528119893
8;Sant Martí;el Besòs i el Maresme;41.414498234409045;2.2197383128867947
8;Sant Martí;el Besòs i el Maresme;41.41656940374529;2.2168992122421405
8;Sant Martí;el Besòs i el Maresme;41.41612054042528;2.211422827784711
8;Sant Martí;el Besòs i el Maresme;41.41265005184404;2.2192953009932146
8;Sant Martí;el Besòs i el Maresme;41.415990964364035;2.216704718410927
8;Sant Martí;el Besòs i el Maresme;41.41820850482495;2.215474556294859
8;Sant Martí;el Besòs i el Maresme;41.414599278784706;2.2167285457814594
8;Sant Martí;el Besòs i el Maresme;41.4169561902898;2.2155330719906137
8;Sant Martí;el Besòs i el Maresme;41.41589303866497;2.2152318344078146
8;Sant Martí;el Besòs i el Maresme;41.41635090658225;2.217868029354189
8;Sant Martí;el Besòs i el Maresme;41.413913919528106;2.2192922592086024
8;Sant Martí;el Besòs i el Maresme;41.41587376470703;2.218144970900814
8;Sant Martí;el Besòs i el Maresme;41.41746485269655;2.211857953865578
8;Sant Martí;el Besòs i el Maresme;41.416186623338476;2.215989665970542
8;Sant Martí;el Besòs i el Maresme;41.4143609772532;2.218375271547329
8;Sant Martí;el Besòs i el Maresme;41.41136320672014;2.2184782994787375
8;Sant Martí;el Besòs i el Maresme;41.41716333847146;2.2115470727842608
8;Sant Martí;el Besòs i el Maresme;41.41695791425085;2.2119253042928246
8;Sant Martí;el Besòs i el Maresme;41.4113577303408;2.2161153275413925
8;Sant Martí;el Besòs i el Maresme;41.4113975793836;2.213157169117238
8;Sant Martí;el Besòs i el Maresme;41.41487719946835;2.212658485583056
8;Sant Martí;el Besòs i el Maresme;41.41251931226107;2.22233596511566
8;Sant Martí;el Besòs i el Maresme;41.41457544377969;2.2154987088417495
8;Sant Martí;el Besòs i el Maresme;41.414359696263226;2.2117026022085904
8;Sant Martí;el Besòs i el Maresme;41.412112100288105;2.2159784816123986
8;Sant Martí;el Besòs i el Maresme;41.410697050207;2.220240167166147
8;Sant Martí;el Besòs i el Maresme;41.41467861814627;2.212342298748626
8;Sant Martí;el Besòs i el Maresme;41.41918567647885;2.210493880215538
8;Sant Martí;el Besòs i el Maresme;41.41455127007957;2.2159849742572315
8;Sant Martí;el Besòs i el Maresme;41.41317232568493;2.2138857682932147
8;Sant Martí;el Besòs i el Maresme;41.41731450454803;2.213515653939346
8;Sant Martí;el Besòs i el Maresme;41.419778440899435;2.2115626402447712
8;Sant Martí;el Besòs i el Maresme;41.41847268271127;2.2128123652617666
8;Sant Martí;el Besòs i el Maresme;41.411773960801;2.2209538592473947
8;Sant Martí;el Besòs i el Maresme;41.411847371039954;2.2146912734491924
8;Sant Martí;el Besòs i el Maresme;41.4122847731135;2.221989790846981
8;Sant Martí;el Besòs i el Maresme;41.41099154023541;2.217175489912925
8;Sant Martí;el Besòs i el Maresme;41.4109076855588;2.21323365593153
8;Sant Martí;el Besòs i el Maresme;41.41833454706838;2.2141215109654993
8;Sant Martí;el Besòs i el Maresme;41.41442246656773;2.2194287137113986
8;Sant Martí;el Besòs i el Maresme;41.4150200399268;2.214468413837614
8;Sant Martí;el Besòs i el Maresme;41.414287635212645;2.2171666643631225
8;Sant Martí;el Besòs i el Maresme;41.41539502786429;2.216964546653152
8;Sant Martí;el Besòs i el Maresme;41.40962709458529;2.226009987289265
8;Sant Martí;el Besòs i el Maresme;41.413132202324746;2.2130050939113133
8;Sant Martí;el Besòs i el Maresme;41.414936240078525;2.2141346848965924
8;Sant Martí;el Besòs i el Maresme;41.41751444563454;2.2146693778841104
8;Sant Martí;el Besòs i el Maresme;41.4153965407653;2.218162065329117
8;Sant Martí;el Besòs i el Maresme;41.414739331311665;2.2138973583580004
8;Sant Martí;el Besòs i el Maresme;41.41473076998991;2.2098817645992006
8;Sant Martí;el Besòs i el Maresme;41.41549116852471;2.2169209201547995
8;Sant Martí;el Besòs i el Maresme;41.417413197917135;2.2126166695207985
8;Sant Martí;el Besòs i el Maresme;41.41356936785575;2.2193941002138247
8;Sant Martí;el Besòs i el Maresme;41.41536676747375;2.2163520157465295
8;Sant Martí;el Besòs i el Maresme;41.415647360340024;2.213172512045758
8;Sant Martí;el Besòs i el Maresme;41.41186272056782;2.2180338135164956
8;Sant Martí;el Besòs i el Maresme;41.41590043054381;2.21456889837377
8;Sant Martí;el Besòs i el Maresme;41.41077059258747;2.226219946715103
8;Sant Martí;el Besòs i el Maresme;41.41648689465388;2.212388570777911
8;Sant Martí;el Besòs i el Maresme;41.41111230405733;2.221732529417996
8;Sant Martí;el Besòs i el Maresme;41.41233388958477;2.2166132271995025
8;Sant Martí;el Besòs i el Maresme;41.411716245821;2.2122607422020337
8;Sant Martí;el Besòs i el Maresme;41.41356007579871;2.2197183958793456
8;Sant Martí;el Besòs i el Maresme;41.41457994714526;2.219328289968112
8;Sant Martí;el Besòs i el Maresme;41.417878557120744;2.215130104626993
8;Sant Martí;el Besòs i el Maresme;41.41586140422548;2.2122541844663046
8;Sant Martí;el Besòs i el Maresme;41.413960132722984;2.213205806161486
8;Sant Martí;el Besòs i el Maresme;41.41889021047213;2.2107624155421552
8;Sant Martí;el Besòs i el Maresme;41.4129479851176;2.2181417909159165
8;Sant Martí;el Besòs i el Maresme;41.41576773084876;2.2133122552159246
8;Sant Martí;el Besòs i el Maresme;41.41617467379096;2.21813860501636
8;Sant Martí;el Besòs i el Maresme;41.420325810107165;2.213331324292817
8;Sant Martí;el Besòs i el Maresme;41.417024791858516;2.2158505458766418
8;Sant Martí;el Besòs i el Maresme;41.413251255364145;2.2110224245825383
8;Sant Martí;el Besòs i el Maresme;41.41289414688743;2.220962942180013
8;Sant Martí;el Besòs i el Maresme;41.416388303231145;2.217944792279648
8;Sant Martí;el Besòs i el Maresme;41.415328559987586;2.2124465328897185
8;Sant Martí;el Besòs i el Maresme;41.41943762640173;2.2099081265575387
8;Sant Martí;el Besòs i el Maresme;41.41517192978984;2.2185908270043857
8;Sant Martí;el Besòs i el Maresme;41.41750828617445;2.21489990572873
8;Sant Martí;el Besòs i el Maresme;41.41979257705665;2.2128348700293254
8;Sant Martí;el Besòs i el Maresme;41.416370270241984;2.2124287377124117
8;Sant Martí;el Besòs i el Maresme;41.415787997820324;2.213007044973648
8;Sant Martí;el Besòs i el Maresme;41.413792997260714;2.2116228677474647
8;Sant Martí;el Besòs i el Maresme;41.419943659749855;2.2092628807530765
8;Sant Martí;el Besòs i el Maresme;41.41364884077493;2.2122051227299506
8;Sant Martí;el Besòs i el Maresme;41.41668804513226;2.21349898813187
8;Sant Martí;el Besòs i el Maresme;41.41404938013473;2.217212044406079
8;Sant Martí;el Besòs i el Maresme;41.41544839917965;2.2158967439092394
8;Sant Martí;el Besòs i el Maresme;41.4184355974418;2.2145094075740905
8;Sant Martí;el Besòs i el Maresme;41.41351468417565;2.2197638599704814
8;Sant Martí;el Besòs i el Maresme;41.415747295272915;2.2176800030665746
8;Sant Martí;el Besòs i el Maresme;41.413981502333236;2.216942887083357
8;Sant Martí;el Besòs i el Maresme;41.416352080542616;2.213076934987103
8;Sant Martí;el Besòs i el Maresme;41.41268407348924;2.2182435993591447
8;Sant Martí;el Besòs i el Maresme;41.41356840325478;2.2186028779262803
8;Sant Martí;el Besòs i el Maresme;41.41656991919539;2.2125119202735313
8;Sant Martí;el Besòs i el Maresme;41.415646265839534;2.2115179916231926
8;Sant Martí;el Besòs i el Maresme;41.41717865407966;2.2146098083025225
8;Sant Martí;el Besòs i el Maresme;41.41762350065911;2.2092309172655207
8;Sant Martí;el Besòs i el Maresme;41.413416042319774;2.2209521691536125
8;Sant Martí;el Besòs i el Maresme;41.41509617979902;2.208451857586544
8;Sant Martí;el Besòs i el Maresme;41.413874093260645;2.213573587095574
8;Sant Martí;el Besòs i el Maresme;41.416507482458144;2.2117112647760604
8;Sant Martí;el Besòs i el Maresme;41.415439382618175;2.2116844390230073
8;Sant Martí;el Besòs i el Maresme;41.414302921066515;2.2165162582513567
8;Sant Martí;el Besòs i el Maresme;41.413104733463285;2.2205719994599535
8;Sant Martí;el Besòs i el Maresme;41.414055620129005;2.217983862881691
8;Sant Martí;el Besòs i el Maresme;41.416413253811214;2.217773065052367
8;Sant Martí;el Besòs i el Maresme;41.41326287756438;2.229596638041588
8;Sant Martí;el Besòs i el Maresme;41.412946623769514;2.230621185765782
8;Sant Martí;el Besòs i el Maresme;41.41330023308782;2.2266526072567863
9;Sant Andreu;el Bon Pastor;41.434765026292226;2.207026015914679
9;Sant Andreu;el Bon Pastor;41.437538157409435;2.204600913143194
9;Sant Andreu;el Bon Pastor;41.43588947654985;2.2075583182300886
9;Sant Andreu;el Bon Pastor;41.444852292911584;2.2037196799827687
9;Sant Andreu;el Bon Pastor;41.43117366343368;2.1985844335002867
9;Sant Andreu;el Bon Pastor;41.43887873293961;2.2005849775675994
9;Sant Andreu;el Bon Pastor;41.43716022852811;2.208115883442643
9;Sant Andreu;el Bon Pastor;41.43468012723572;2.195545566763299
9;Sant Andreu;el Bon Pastor;41.437707134015206;2.197555338091797
9;Sant Andreu;el Bon Pastor;41.43418439375055;2.2069403777268715
9;Sant Andreu;el Bon Pastor;41.437116984764735;2.203874554300977
10;Sant Martí;el Camp de l'Arpa del Clot;41.411101357506624;2.1842909516455076
10;Sant Martí;el Camp de l'Arpa del Clot;41.40932935818116;2.1846574120468243
10;Sant Martí;el Camp de l'Arpa del Clot;41.40915478039391;2.1817698878222673
10;Sant Martí;el Camp de l'Arpa del Clot;41.409941253968825;2.1835684390679937
10;Sant Martí;el Camp de l'Arpa del Clot;41.41282851404262;2.1863784478535915
10;Sant Martí;el Camp de l'Arpa del Clot;41.41239092802919;2.182951518917646
10;Sant Martí;el Camp de l'Arpa del Clot;41.411582311246654;2.1835010591642408
10;Sant Martí;el Camp de l'Arpa del Clot;41.40949803609467;2.185757456037942
10;Sant Martí;el Camp de l'Arpa del Clot;41.41082064728989;2.186400064188803
10;Sant Martí;el Camp de l'Arpa del Clot;41.41123192101707;2.1830682182468455
10;Sant Martí;el Camp de l'Arpa del Clot;41.40904078687251;2.1846236512183785
10;Sant Martí;el Camp de l'Arpa del Clot;41.41276712776655;2.184422084451727
10;Sant Martí;el Camp de l'Arpa del Clot;41.41060504892134;2.1827139250180263
10;Sant Martí;el Camp de l'Arpa del Clot;41.41013566704576;2.1865515625192793
10;Sant Martí;el Camp de l'Arpa del Clot;41.41065058782514;2.1827856366956637
10;Sant Martí;el Camp de l'Arpa del Clot;41.41300367051898;2.178949596261054
10;Sant Martí;el Camp de l'Arpa del Clot;41.41042152932438;2.179318946178044
10;Sant Martí;el Camp de l'Arpa del Clot;41.408272727119154;2.1825459649557826
10;Sant Martí;el Camp de l'Arpa del Clot;41.410472646210955;2.17887429970605
10;Sant Martí;el Camp de l'Arpa del Clot;41.413612511480046;2.183133042275912
10;Sant Martí;el Camp de l'Arpa del Clot;41.41431372096961;2.181799801774676
10;Sant Martí;el Camp de l'Arpa del Clot;41.40910024262762;2.1799084614442386
10;Sant Martí;el Camp de l'Arpa del Clot;41.40799516793755;2.181871488389982
10;Sant Martí;el Camp de l'Arpa del Clot;41.411232419807035;2.1787403992453296
10;Sant Martí;el Camp de l'Arpa del Clot;41.41220147444078;2.176000802120078
10;Sant Martí;el Camp de l'Arpa del Clot;41.41504483179173;2.181842404616229
10;Sant Martí;el Camp de l'Arpa del Clot;41.41072487094609;2.1792960574206846
10;Sant Martí;el Camp de l'Arpa del Clot;41.41181508893572;2.179765882366683
10;Sant Martí;el Camp de l'Arpa del Clot;41.4100163954684;2.1816854829141232
10;Sant Martí;el Camp de l'Arpa del Clot;41.414962516048874;2.181340557012711
10;Sant Martí;el Camp de l'Arpa del Clot;41.413715858379014;2.1861307459894324
10;Sant Martí;el Camp de l'Arpa del Clot;41.414198283883785;2.1809610554987464
10;Sant Martí;el Camp de l'Arpa del Clot;41.409889403093786;2.1794111921136547
10;Sant Martí;el Camp de l'Arpa del Clot;41.412237314799505;2.1761182489599036
10;Sant Martí;el Camp de l'Arpa del Clot;41.40953821821753;2.1800352501854765
10;Sant Martí;el Camp de l'Arpa del Clot;41.409513925715714;2.1822881495629742
10;Sant Martí;el Camp de l'Arpa del Clot;41.41178002159982;2.181228763904421
10;Sant Martí;el Camp de l'Arpa del Clot;41.41026251921814;2.1860656769896756
10;Sant Martí;el Camp de l'Arpa del Clot;41.41251515441236;2.18028600586629
10;Sant Martí;el Camp de l'Arpa del Clot;41.411289179913936;2.180550281044741
10;Sant Martí;el Camp de l'Arpa del Clot;41.41340960757204;2.1830638383927163
10;Sant Martí;el Camp de l'Arpa del Clot;41.41038933495787;2.1859731228053882
10;Sant Martí;el Camp de l'Arpa del Clot;41.40863251296758;2.184913742088609
10;Sant Martí;el Camp de l'Arpa del Clot;41.41448502367022;2.185060430251027
10;Sant Martí;el Camp de l'Arpa del Clot;41.41110032859791;2.185595452671448
10;Sant Martí;el Camp de l'Arpa del Clot;41.41489033372426;2.180651877416488
10;Sant Martí;el Camp de l'Arpa del Clot;41.40831086113134;2.183080494240071
10;Sant Martí;el Camp de l'Arpa del Clot;41.411748985212846;2.185422649688594
10;Sant Martí;el Camp de l'Arpa del Clot;41.40774871002049;2.182410305224454
10;Sant Martí;el Camp de l'Arpa del Clot;41.41111546337369;2.180779366951644
10;Sant Martí;el Camp de l'Arpa del Clot;41.41115206089534;2.1822680508959675
10;Sant Martí;el Camp de l'Arpa del Clot;41.40890260700616;2.1857053880534862
10;Sant Martí;el Camp de l'Arpa del Clot;41.411262263906615;2.1847576118319245
10;Sant Martí;el Camp de l'Arpa del Clot;41.410471590002736;2.181986092356836
10;Sant Martí;el Camp de l'Arpa del Clot;41.40939565247862;2.1863546805166885
10;Sant Martí;el Camp de l'Arpa del Clot;41.412457596720216;2.180290255521707
10;Sant Martí;el Camp de l'Arpa del Clot;41.40812120146487;2.183220007168559
10;Sant Martí;el Camp de l'Arpa del Clot;41.41055402366052;2.182705198303375
10;Sant Martí;el Camp de l'Arpa del Clot;41.4103887208315;2.180595769525855
10;Sant Martí;el Camp de l'Arpa del Clot;41.410773728545585;2.1779774686338986
10;Sant Martí;el Camp de l'Arpa del Clot;41.411196618663595;2.17862956157574
10;Sant Martí;el Camp de l'Arpa del Clot;41.409646632513656;2.1856894826043076
10;Sant Martí;el Camp de l'Arpa del Clot;41.41218838836199;2.1779903392012896
10;Sant Martí;el Camp de l'Arpa del Clot;41.409728651247455;2.180986989906321
10;Sant Martí;el Camp de l'Arpa del Clot;41.40874671803282;2.1865192755223113
10;Sant Martí;el Camp de l'Arpa del Clot;41.4108925699123;2.178139898212929
10;Sant Martí;el Camp de l'Arpa del Clot;41.410867617055;2.178281229760866
10;Sant Martí;el Camp de l'Arpa del Clot;41.41232934097376;2.182144123104532
10;Sant Martí;el Camp de l'Arpa del Clot;41.40939265578346;2.1800281668159998
10;Sant Martí;el Camp de l'Arpa del Clot;41.41647095707426;2.18504047011375
10;Sant Martí;el Camp de l'Arpa del Clot;41.41031483217878;2.177952597500506
10;Sant Martí;el Camp de l'Arpa del Clot;41.4132178626111;2.1858314236142893
10;Sant Martí;el Camp de l'Arpa del Clot;41.40844135360237;2.182077066626631
10;Sant Martí;el Camp de l'Arpa del Clot;41.41014211648208;2.184243303127644
